Year Mo Dy     tave     tmax     tmin       vp    rhmax    rhmin        pp      gust
2006  2 16  -10.957   -7.003  -14.911    0.190    0.909    0.527     0.000    10.506
2006  2 17  -19.347  -14.893  -23.801    0.099    0.808    0.699     0.000     6.233
2006  2 18  -19.174  -14.517  -23.831    0.086    0.741    0.542     0.000     3.900
2006  2 19  -11.668   -6.475  -16.861    0.167    0.846    0.489     0.000     4.861
2006  2 20   -5.814    3.376  -15.005    0.209    0.859    0.200     0.000     7.350
2006  2 21   -3.875    4.743  -12.493    0.217    0.731    0.220     0.000     9.055
2006  2 22   -2.069    5.974  -10.111    0.259    0.792    0.197     0.000    10.682
2006  2 23    1.184   11.080   -8.713    0.283    0.681    0.173     0.000     4.704
2006  2 24    3.370   13.858   -7.119    0.360    0.800    0.127     0.000     7.526
2006  2 25    0.568    5.304   -4.169    0.385    0.785    0.429     0.000     4.841
2006  2 26    3.720   13.993   -6.552    0.375    0.820    0.124     0.000     4.763
2006  2 27   10.751   22.260   -0.759    0.429    0.573    0.094     0.000     8.114
2006  2 28   11.883   21.189    2.577    0.512    0.567    0.171     0.000    14.680
2006  3  1    8.363   15.387    1.339    0.359    0.581    0.075     0.000    15.053
2006  3  2    4.598   13.355   -4.160    0.291    0.563    0.125     0.000     5.135
2006  3  3    6.011   14.296   -2.273    0.429    0.660    0.258     0.000     4.998
2006  3  4    8.302   18.715   -2.111    0.472    0.784    0.080     0.000    13.054
2006  3  5    6.283   15.750   -3.184    0.377    0.670    0.123     0.000     5.802
2006  3  6    9.163   19.087   -0.762    0.387    0.572    0.097     0.000     7.076
2006  3  7   10.271   16.795    3.747    0.377    0.476    0.129     0.000    14.641
2006  3  8    1.965    7.271   -3.341    0.464    0.974    0.347     0.000     8.585
2006  3  9    0.504    6.229   -5.221    0.451    0.960    0.465     0.000     6.762
2006  3 10   -3.508   -1.487   -5.528    0.301    0.812    0.467     0.000     6.370
2006  3 11   -2.793    0.354   -5.939    0.370    0.949    0.539     0.000     5.331
2006  3 12   -2.472    0.086   -5.031    0.400    0.946    0.627     0.000     7.487
2006  3 13   -3.945    1.881   -9.772    0.249    0.811    0.284     0.000     5.978
2006  3 14    0.748    9.718   -8.221    0.273    0.694    0.157     0.000     7.115
2006  3 15    4.607   14.152   -4.939    0.373    0.730    0.153     0.000    14.759
2006  3 16    3.714    9.839   -2.411    0.209    0.382    0.146     0.000     9.741
2006  3 17    1.748    8.827   -5.331    0.330    0.687    0.267     0.000     4.978
2006  3 18    2.421    9.248   -4.406    0.490    0.973    0.375     0.000     8.389
2006  3 19   -0.585    2.655   -3.824    0.528    0.976    0.826     0.000     6.233
2006  3 20   -5.482   -3.363   -7.601    0.310    0.942    0.585     0.000     7.546
2006  3 21   -6.361   -2.970   -9.752    0.283    0.857    0.634     0.000     6.370
2006  3 22   -3.358   -0.035   -6.682    0.353    0.860    0.624     0.000     4.253
2006  3 23    1.384    7.374   -4.606    0.495    0.956    0.511     0.000     6.233
2006  3 24    4.799   13.211   -3.612    0.489    0.926    0.213     0.000     6.782
2006  3 25    5.790   14.759   -3.178    0.530    0.877    0.275     0.000     7.154
2006  3 26    6.219   11.592    0.847    0.501    0.933    0.124     0.000    15.641
2006  3 27    6.196   11.868    0.524    0.318    0.477    0.195     0.000     9.761
2006  3 28    8.634   18.479   -1.211    0.499    0.766    0.126     0.000     8.761
2006  3 29   11.475   19.845    3.105    0.580    0.685    0.173     0.000    11.427
2006  3 30    9.758   15.272    4.244    0.539    0.731    0.163     0.000    12.466
2006  3 31    8.140   17.215   -0.934    0.432    0.678    0.122     0.000     8.879
2006  4  1    9.750   18.240    1.261    0.652    0.883    0.198     0.000     8.585
2006  4  2    8.698   14.203    3.192    0.407    0.606    0.120     0.000    18.796
2006  4  3    6.966   14.658   -0.726    0.509    0.805    0.216     0.000     5.625
2006  4  4   11.780   21.795    1.764    0.642    0.743    0.187     0.000     5.939
2006  4  5   13.892   23.336    4.447    0.704    0.741    0.147     0.000    12.642
2006  4  6    7.607   13.670    1.544    0.352    0.541    0.135     0.000    11.584
2006  4  7    7.060   13.414    0.706    0.347    0.581    0.111     0.000    16.601
2006  4  8    7.146   16.948   -2.655    0.476    0.718    0.225     0.000     5.586
2006  4  9   13.320   24.343    2.297    0.587    0.703    0.066     0.000     8.114
2006  4 10   13.382   24.608    2.155    0.495    0.603    0.044     0.000    11.682
2006  4 11   13.350   20.129    6.571    0.434    0.426    0.141     0.000    11.936
2006  4 12   12.244   22.505    1.984    0.577    0.673    0.138     0.000     8.252
2006  4 13   17.582   28.687    6.476    0.629    0.594    0.033     0.000    10.447
2006  4 14   17.330   26.347    8.313    0.489    0.418    0.077     0.000    11.936
2006  4 15   15.256   19.541   10.971    0.614    0.481    0.228     0.000    13.779
2006  4 16   16.564   23.680    9.447    0.571    0.511    0.097     0.000     9.212
2006  4 17   16.265   27.829    4.700    0.571    0.578    0.040     0.000    16.425
2006  4 18    6.578   11.084    2.073    0.338    0.555    0.142     0.000    15.190
2006  4 19    7.484   15.917   -0.949    0.314    0.510    0.099     0.000    10.329
2006  4 20    9.596   18.677    0.516    0.403    0.540    0.136     0.000     7.899
2006  4 21   12.418   22.785    2.052    0.544    0.670    0.086     0.000     8.565
2006  4 22   16.378   26.721    6.036    0.525    0.501    0.064     0.000     7.624
2006  4 23   12.857   21.253    4.462    0.764    0.698    0.333     0.000    11.682
2006  4 24    1.343    4.240   -1.554    0.488    0.916    0.534     0.000     9.251
2006  4 25    1.407    4.242   -1.427    0.468    0.831    0.555     0.000     5.272
2006  4 26    9.587   21.500   -2.325    0.644    0.901    0.179     0.000     6.684
2006  4 27   15.291   25.291    5.290    0.529    0.533    0.077     0.000    10.212
2006  4 28    9.462   14.808    4.116    0.627    0.871    0.190     0.000     9.565
2006  4 29   10.667   18.365    2.970    0.530    0.690    0.137     0.000    10.760
2006  4 30   11.690   19.165    4.214    0.819    0.915    0.278     0.000    13.465
2006  5  1   13.890   23.593    4.186    0.745    0.873    0.067     0.000     8.820
2006  5  2   15.684   24.853    6.514    0.599    0.547    0.126     0.000    11.054
2006  5  3    9.261   12.094    6.428    0.784    0.951    0.392     0.000     7.036
2006  5  4    7.062   10.496    3.629    0.818    0.938    0.687     0.000     7.154
2006  5  5    5.734    8.525    2.944    0.775    0.971    0.718     0.000     5.449
2006  5  6   12.432   20.245    4.619    0.896    0.977    0.266     0.000     7.213
2006  5  7   14.519   21.834    7.204    0.788    0.773    0.182     0.000     9.467
2006  5  8   14.287   20.185    8.389    0.841    0.769    0.265     0.000     9.937
2006  5  9   11.176   18.578    3.773    0.681    0.911    0.115     0.000    10.329
2006  5 10    8.488   16.379    0.596    0.564    0.921    0.098     0.000    13.759
2006  5 11    9.783   19.064    0.502    0.529    0.713    0.163     0.000     8.350
2006  5 12   15.835   28.102    3.568    0.675    0.652    0.100     0.000    13.504
2006  5 13   16.616   25.418    7.815    0.734    0.652    0.125     0.000     9.486
2006  5 14   15.528   22.748    8.309    0.714    0.671    0.140     0.000     7.193
2006  5 15   13.777   22.887    4.666    0.643    0.676    0.141     0.000     7.703
2006  5 16   16.855   28.506    5.204    0.740    0.682    0.089     0.000     8.056
2006  5 17   17.951   27.237    8.665    0.911    0.743    0.144     0.000    12.956
2006  5 18   19.366   29.890    8.842    1.050    0.823    0.112     0.000    10.290
2006  5 19   20.826   29.688   11.964    0.924    0.605    0.147     0.000    11.584
2006  5 20   21.055   28.706   13.404    1.131    0.706    0.201     0.000     5.645
2006  5 21   20.854   30.839   10.869    1.133    0.812    0.108     0.000    10.643
2006  5 22   18.682   26.258   11.106    1.278    0.894    0.292     0.000    10.349
2006  5 23   17.754   25.436   10.072    1.125    0.932    0.175     0.000    12.015
2006  5 24   18.742   27.574    9.909    0.914    0.686    0.160     0.000     7.624
2006  5 25   19.725   28.485   10.965    0.924    0.661    0.144     0.000     7.722
2006  5 26   20.296   28.372   12.220    1.156    0.805    0.165     0.000     9.526
2006  5 27   21.745   32.183   11.307    0.850    0.605    0.048     0.000     7.879
2006  5 28   19.438   27.086   11.789    0.625    0.457    0.098     0.000    11.995
2006  5 29   15.201   21.685    8.718    0.888    0.923    0.106     0.000    10.702
2006  5 30   14.428   20.883    7.974    1.032    0.958    0.299     0.000     7.507
2006  5 31   15.958   23.268    8.648    1.073    0.870    0.314     0.000     9.957
2006  6  1   17.532   26.087    8.978    1.074    0.894    0.178     0.000     8.056
2006  6  2   21.825   32.994   10.655    1.159    0.799    0.087     0.000    10.074
2006  6  3   22.241   32.955   11.526    1.018    0.704    0.055     0.000    10.466
2006  6  4   21.833   28.711   14.955    1.226    0.706    0.232     0.000     6.233
2006  6  5   22.735   32.188   13.282    1.185    0.716    0.141     0.000     6.821
2006  6  6   24.074   32.349   15.799    1.060    0.569    0.139     0.000     6.527
2006  6  7   24.886   34.702   15.070    1.380    0.763    0.114     0.000     9.584
2006  6  8   24.461   32.601   16.321    1.250    0.656    0.159     0.000    14.720
2006  6  9   21.971   29.739   14.203    1.183    0.716    0.181     0.000     6.684
2006  6 10   20.386   27.805   12.966    1.225    0.799    0.224     0.000    10.153
2006  6 11   21.999   31.381   12.617    1.041    0.642    0.145     0.000    10.055
2006  6 12   22.655   32.339   12.972    1.326    0.823    0.140     0.000     9.702
2006  6 13   25.619   34.599   16.639    1.540    0.839    0.099     0.000     9.996
2006  6 14   26.401   36.812   15.990    1.255    0.682    0.047     0.000    10.251
2006  6 15   21.607   27.762   15.451    0.620    0.364    0.117     0.000     9.800
2006  6 16   18.998   25.629   12.367    1.039    0.763    0.183     0.000     7.585
2006  6 17   19.304   28.737    9.871    1.005    0.763    0.135     0.000     7.076
2006  6 18   23.198   31.166   15.231    0.942    0.544    0.120     0.000     6.390
2006  6 19   22.952   32.719   13.185    1.317    0.737    0.203     0.000     9.075
2006  6 20   23.560   31.719   15.401    1.050    0.616    0.107     0.000    12.975
2006  6 21   19.103   24.673   13.533    1.138    0.722    0.308     0.000    10.506
2006  6 22   17.562   20.401   14.724    1.386    0.854    0.526     0.000     8.350
2006  6 23   20.930   31.816   10.045    1.222    0.904    0.083     0.000     5.233
2006  6 24   20.747   26.189   15.306    1.367    0.803    0.314     0.000     8.879
2006  6 25   17.893   23.949   11.837    1.198    0.861    0.308     0.000     6.272
2006  6 26   18.494   26.886   10.101    0.910    0.669    0.186     0.000     6.311
2006  6 27   20.390   29.042   11.739    0.893    0.597    0.149     0.000     6.527
2006  6 28   21.015   29.077   12.954    1.078    0.697    0.170     0.000    10.643
2006  6 29   22.220   32.410   12.029    1.209    0.754    0.148     0.000     6.527
2006  6 30   23.740   32.679   14.801    1.146    0.627    0.153     0.000     9.643
2006  7  1   22.738   28.794   16.681    1.418    0.741    0.285     0.000     9.643
2006  7  2   22.443   30.267   14.619    1.506    0.869    0.240     0.000    10.643
2006  7  3   21.957   26.304   17.610    1.619    0.783    0.445     0.000     8.389
2006  7  4   21.239   28.819   13.659    1.492    0.890    0.292     0.000    10.329
2006  7  5   19.755   25.376   14.134    1.618    0.948    0.456     0.000    11.427
2006  7  6   21.889   27.980   15.799    1.679    0.896    0.382     0.000     4.606
2006  7  7   22.479   30.615   14.343    1.617    0.912    0.276     0.000     6.958
2006  7  8   20.181   23.346   17.016    1.735    0.927    0.540     0.000     4.214
2006  7  9   15.862   16.978   14.746    1.579    0.964    0.788     0.000     4.273
2006  7 10   19.529   26.756   12.301    1.524    0.968    0.373     0.000     5.958
2006  7 11   22.971   31.302   14.640    1.375    0.786    0.194     0.000    10.917
2006  7 12   22.603   31.900   13.306    1.405    0.834    0.190     0.000     7.154
2006  7 13   26.407   34.745   18.070    1.194    0.604    0.089     0.000     8.114
2006  7 14   24.421   35.280   13.561    1.341    0.772    0.105     0.000     7.174
2006  7 15   26.598   37.441   15.755    1.379    0.709    0.083     0.000     5.939
2006  7 16   26.881   36.633   17.128    1.286    0.626    0.100     0.000    12.701
2006  7 17   26.143   30.558   21.728    1.163    0.510    0.176     0.000     6.782
2006  7 18   25.136   33.663   16.609    1.433    0.694    0.203     0.000     6.644
2006  7 19   26.280   35.379   17.182    1.430    0.677    0.159     0.000    10.016
2006  7 20   23.073   27.255   18.890    1.939    0.894    0.480     0.000     5.900
2006  7 21   24.029   30.970   17.087    1.662    0.912    0.200     0.000     5.704
2006  7 22   22.808   30.808   14.807    1.285    0.693    0.233     0.000     5.782
2006  7 23   24.179   32.924   15.434    1.518    0.790    0.216     0.000     9.349
2006  7 24   26.791   34.580   19.002    1.596    0.742    0.164     0.000     7.036
2006  7 25   23.037   29.160   16.914    1.766    0.925    0.329     0.000     6.644
2006  7 26   23.186   30.885   15.486    1.801    0.962    0.305     0.000     8.056
2006  7 27   26.166   33.943   18.389    1.828    0.912    0.165     0.000    10.055
2006  7 28   24.665   34.091   15.238    1.512    0.802    0.172     0.000     7.781
2006  7 29   25.121   34.109   16.133    1.393    0.713    0.160     0.000     4.684
2006  7 30   26.377   36.043   16.710    1.389    0.650    0.158     0.000     9.192
2006  7 31   26.128   31.500   20.756    1.075    0.489    0.146     0.000    11.270
2006  8  1   22.355   27.800   16.911    1.466    0.742    0.343     0.000     7.213
2006  8  2   20.514   26.356   14.672    1.273    0.760    0.296     0.000     8.467
2006  8  3   20.621   27.800   13.442    1.432    0.833    0.346     0.000    10.898
2006  8  4   22.410   30.893   13.928    1.460    0.839    0.238     0.000    12.034
2006  8  5   23.848   29.448   18.247    1.356    0.716    0.202     0.000     9.212
2006  8  6   22.295   28.139   16.451    1.375    0.710    0.311     0.000     8.330
2006  8  7   23.683   29.235   18.132    1.794    0.840    0.385     0.000     7.330
2006  8  8   24.623   32.331   16.915    1.734    0.894    0.225     0.000     6.096
2006  8  9   26.099   35.022   17.177    1.248    0.650    0.088     0.000     6.762
2006  8 10   25.168   32.830   17.506    1.167    0.625    0.105     0.000     7.036
2006  8 11   24.479   34.153   14.804    1.180    0.621    0.148     0.000     9.173
